ASGN,,'ASGN',,'ASGN.csv',,,,'LLY',,LLY,,'LLY.csv',,'GME',,GME,,'GME.csv'
ASH,,'ASH',,'ASH.csv',,,,'LM',,LM,,'LM.csv',,'GNW',,GNW,,'GNW.csv'
ASPN,,'ASPN',,'ASPN.csv',,,,'LMT',,LMT,,'LMT.csv',,'GOOG',,GOOG,,'GOOG.csv'
ASR,,'ASR',,'ASR.csv',,,,'LNC',,LNC,,'LNC.csv',,'GPC',,GPC,,'GPC.csv'
ASX,,'ASX',,'ASX.csv',,,,'LO',,LO,,'LO.csv',,'GPS',,GPS,,'GPS.csv'
AT,,'AT',,'AT.csv',,,,'LOW',,LOW,,'LOW.csv',,'GS',,GS,,'GS.csv'
ATE,,'ATE',,'ATE.csv',,,,'LUK',,LUK,,'LUK.csv',,'GT',,GT,,'GT.csv'
ATEN,,'ATEN',,'ATEN.csv',,,,'LUV',,LUV,,'LUV.csv',,'GTY',,GTY,,'GTY.csv'
ATHL,,'ATHL',,'ATHL.csv',,,,'LVLT',,LVLT,,'LVLT.csv',,'GWW',,GWW,,'GWW.csv'
ATHM,,'ATHM',,'ATHM.csv',,,,'LYB',,LYB,,'LYB.csv',,'HAL',,HAL,,'HAL.csv'
ATI,,'ATI',,'ATI.csv',,,,'M',,M,,'M.csv',,'HAR',,HAR,,'HAR.csv'
ATK,,'ATK',,'ATK.csv',,,,'MA',,MA,,'MA.csv',,'HAS',,HAS,,'HAS.csv'
ATLS,,'ATLS',,'ATLS.csv',,,,'MAC',,MAC,,'MAC.csv',,'HBAN',,HBAN,,'HBAN.csv'
ATO,,'ATO',,'ATO.csv',,,,'MAS',,MAS,,'MAS.csv',,'HCBK',,HCBK,,'HCBK.csv'
ATR,,'ATR',,'ATR.csv',,,,'MATX',,MATX,,'MATX.csv',,'HCN',,HCN,,'HCN.csv'
ATTO,,'ATTO',,'ATTO.csv',,,,'MCD',,MCD,,'MCD.csv',,'HCP',,HCP,,'HCP.csv'
ATU,,'ATU',,'ATU.csv',,,,'MCK',,MCK,,'MCK.csv',,'HD',,HD,,'HD.csv'
ATV,,'ATV',,'ATV.csv',,,,'MCO',,MCO,,'MCO.csv',,'HES',,HES,,'HES.csv'
ATW,,'ATW',,'ATW.csv',,,,'MDT',,MDT,,'MDT.csv',,'HIG',,HIG,,'HIG.csv'
AU,,'AU',,'AU.csv',,,,'MET',,MET,,'MET.csv',,'HNZ',,HNZ,,'HNZ.csv'
AUO,,'AUO',,'AUO.csv',,,,'MHFI',,MHFI,,'MHFI.csv',,'HOG',,HOG,,'HOG.csv'
AUQ,,'AUQ',,'AUQ.csv',,,,'MHK',,MHK,,'MHK.csv',,'HON',,HON,,'HON.csv'
AUY,,'AUY',,'AUY.csv',,,,'MJN',,MJN,,'MJN.csv',,'HOT',,HOT,,'HOT.csv'
AV,,'AV',,'AV.csv',,,,'MKC',,MKC,,'MKC.csv',,'HP',,HP,,'HP.csv'
AVA,,'AVA',,'AVA.csv',,,,'MLM',,MLM,,'MLM.csv',,'HPQ',,HPQ,,'HPQ.csv'
AVAL,,'AVAL',,'AVAL.csv',,,,'MMC',,MMC,,'MMC.csv',,'HRB',,HRB,,'HRB.csv'
AVB,,'AVB',,'AVB.csv',,,,'MMM',,MMM,,'MMM.csv',,'HRL',,HRL,,'HRL.csv'
AVD,,'AVD',,'AVD.csv',,,,'MNK',,MNK,,'MNK.csv',,'HRS',,HRS,,'HRS.csv'
AVG,,'AVG',,'AVG.csv',,,,'MO',,MO,,'MO.csv',,'HSP',,HSP,,'HSP.csv'
AVH,,'AVH',,'AVH.csv',,,,'MON',,MON,,'MON.csv',,'HST',,HST,,'HST.csv'
AVIV,,'AVIV',,'AVIV.csv',,,,'MOS',,MOS,,'MOS.csv',,'HSY',,HSY,,'HSY.csv'
AVK,,'AVK',,'AVK.csv',,,,'MPC',,MPC,,'MPC.csv',,'HUM',,HUM,,'HUM.csv'
AVP,,'AVP',,'AVP.csv',,,,'MRK',,MRK,,'MRK.csv',,'IBM',,IBM,,'IBM.csv'
AVT,,'AVT',,'AVT.csv',,,,'MRO',,MRO,,'MRO.csv',,'ICE',,ICE,,'ICE.csv'
AVV,,'AVV',,'AVV.csv',,,,'MS',,MS,,'MS.csv',,'IFF',,IFF,,'IFF.csv'
AVX,,'AVX',,'AVX.csv',,,,'MSI',,MSI,,'MSI.csv',,'IGT',,IGT,,'IGT.csv'
AVY,,'AVY',,'AVY.csv',,,,'MTB',,MTB,,'MTB.csv',,'INTC',,INTC,,'INTC.csv'
AWF,,'AWF',,'AWF.csv',,,,'MUR',,MUR,,'MUR.csv',,'INTU',,INTU,,'INTU.csv'
AWH,,'AWH',,'AWH.csv',,,,'MWV',,MWV,,'MWV.csv',,'IP',,IP,,'IP.csv'
AWI,,'AWI',,'AWI.csv',,,,'NAV',,NAV,,'NAV.csv',,'IPG',,IPG,,'IPG.csv'
AWK,,'AWK',,'AWK.csv',,,,'NBL',,NBL,,'NBL.csv',,'IR',,IR,,'IR.csv'
AWP,,'AWP',,'AWP.csv',,,,'NBR',,NBR,,'NBR.csv',,'IRM',,IRM,,'IRM.csv'
AWR,,'AWR',,'AWR.csv',,,,'NE',,NE,,'NE.csv',,'ISRG',,ISRG,,'ISRG.csv'
AXE,,'AXE',,'AXE.csv',,,,'NEE',,NEE,,'NEE.csv',,'ITW',,ITW,,'ITW.csv'
AXL,,'AXL',,'AXL.csv',,,,'NEM',,NEM,,'NEM.csv',,'IVZ',,IVZ,,'IVZ.csv'
AXLL,,'AXLL',,'AXLL.csv',,,,'NFX',,NFX,,'NFX.csv',,'JBL',,JBL,,'JBL.csv'
AXP,,'AXP',,'AXP.csv',,,,'NI',,NI,,'NI.csv',,'JCI',,JCI,,'JCI.csv'
AXR,,'AXR',,'AXR.csv',,,,'NKE',,NKE,,'NKE.csv',,'JCP',,JCP,,'JCP.csv'
AXS,,'AXS',,'AXS.csv',,,,'NLSN',,NLSN,,'NLSN.csv',,'JDSU',,JDSU,,'JDSU.csv'
AXS-C,,'AXS-C',,'AXS-C.csv',,,,'NOC',,NOC,,'NOC.csv',,'JEC',,JEC,,'JEC.csv'
AXS-D,,'AXS-D',,'AXS-D.csv',,,,'NOV',,NOV,,'NOV.csv',,'JNJ',,JNJ,,'JNJ.csv'
AXTA,,'AXTA',,'AXTA.csv',,,,'NRG',,NRG,,'NRG.csv',,'JNPR',,JNPR,,'JNPR.csv'
AYI,,'AYI',,'AYI.csv',,,,'NSC',,NSC,,'NSC.csv',,'JOY',,JOY,,'JOY.csv'
AYN,,'AYN',,'AYN.csv',,,,'NU',,NU,,'NU.csv',,'JPM',,JPM,,'JPM.csv'
AYR,,'AYR',,'AYR.csv',,,,'NUE',,NUE,,'NUE.csv',,'JWN',,JWN,,'JWN.csv'
AZN,,'AZN',,'AZN.csv',,,,'NWL',,NWL,,'NWL.csv',,'K',,K,,'K.csv'
AZO,,'AZO',,'AZO.csv',,,,'NYT',,NYT,,'NYT.csv',,'KEY',,KEY,,'KEY.csv'
AZZ,,'AZZ',,'AZZ.csv',,,,'OI',,OI,,'OI.csv',,'KIM',,KIM,,'KIM.csv'
B,,'B',,'B.csv',,,,'OKE',,OKE,,'OKE.csv',,'KLAC',,KLAC,,'KLAC.csv'
BA,,'BA',,'BA.csv',,,,'OMC',,OMC,,'OMC.csv',,'KMB',,KMB,,'KMB.csv'
BABA,,'BABA',,'BABA.csv',,,,'ORCL',,ORCL,,'ORCL.csv',,'KMI',,KMI,,'KMI.csv'
BAC,,'BAC',,'BAC.csv',,,,'OXY',,OXY,,'OXY.csv',,'KMX',,KMX,,'KMX.csv'
BAC-D,,'BAC-D',,'BAC-D.csv',,,,'PBI',,PBI,,'PBI.csv',,'KO',,KO,,'KO.csv'
BAC-E,,'BAC-E',,'BAC-E.csv',,,,'PCG',,PCG,,'PCG.csv',,'KORS',,KORS,,'KORS.csv'
BAC-I,,'BAC-I',,'BAC-I.csv',,,,'PCL',,PCL,,'PCL.csv',,'KR',,KR,,'KR.csv'
BAC-L,,'BAC-L',,'BAC-L.csv',,,,'PCP',,PCP,,'PCP.csv',,'KRFT',,KRFT,,'KRFT.csv'
BAC-W,,'BAC-W',,'BAC-W.csv',,,,'PEG',,PEG,,'PEG.csv',,'KSS',,KSS,,'KSS.csv'
BAC-Z,,'BAC-Z',,'BAC-Z.csv',,,,'PEI',,PEI,,'PEI.csv',,'KSU',,KSU,,'KSU.csv'
BAC.A,,'BAC.A',,'BAC.A.csv',,,,'PEP',,PEP,,'PEP.csv',,'L',,L,,'L.csv'
BAC.B,,'BAC.B',,'BAC.B.csv',,,,'PFE',,PFE,,'PFE.csv',,'LB',,LB,,'LB.csv'
BAF,,'BAF',,'BAF.csv',,,,'PFG',,PFG,,'PFG.csv',,'LEG',,LEG,,'LEG.csv'
BAH,,'BAH',,'BAH.csv',,,,'PG',,PG,,'PG.csv',,'LEN',,LEN,,'LEN.csv'
BAK,,'BAK',,'BAK.csv',,,,'PGN',,PGN,,'PGN.csv',,'LH',,LH,,'LH.csv'
BALT,,'BALT',,'BALT.csv',,,,'PGR',,PGR,,'PGR.csv',,'LIFE',,LIFE,,'LIFE.csv'
BAM,,'BAM',,'BAM.csv',,,,'PH',,PH,,'PH.csv',,'LLL',,LLL,,'LLL.csv'
BANC,,'BANC',,'BANC.csv',,,,'PHI',,PHI,,'PHI.csv',,'LLTC',,LLTC,,'LLTC.csv'
BAP,,'BAP',,'BAP.csv',,,,'PHM',,PHM,,'PHM.csv',,'LLY',,LLY,,'LLY.csv'
BAS,,'BAS',,'BAS.csv',,,,'PKI',,PKI,,'PKI.csv',,'LM',,LM,,'LM.csv'
BAX,,'BAX',,'BAX.csv',,,,'PKY',,PKY,,'PKY.csv',,'LMT',,LMT,,'LMT.csv'
BBD,,'BBD',,'BBD.csv',,,,'PLD',,PLD,,'PLD.csv',,'LNC',,LNC,,'LNC.csv'
BBDO,,'BBDO',,'BBDO.csv',,,,'PLL',,PLL,,'PLL.csv',,'LO',,LO,,'LO.csv'
BBF,,'BBF',,'BBF.csv',,,,'PM',,PM,,'PM.csv',,'LOMMX',,LOMMX,,'LOMMX.csv'
BBG,,'BBG',,'BBG.csv',,,,'PNC',,PNC,,'PNC.csv',,'LOW',,LOW,,'LOW.csv'
BBK,,'BBK',,'BBK.csv',,,,'PNR',,PNR,,'PNR.csv',,'LRCX',,LRCX,,'LRCX.csv'
BBL,,'BBL',,'BBL.csv',,,,'PNW',,PNW,,'PNW.csv',,'LSI',,LSI,,'LSI.csv'
BBN,,'BBN',,'BBN.csv',,,,'POM',,POM,,'POM.csv',,'LTD',,LTD,,'LTD.csv'
BBT,,'BBT',,'BBT.csv',,,,'PPG',,PPG,,'PPG.csv',,'LUK',,LUK,,'LUK.csv'
BBT-D,,'BBT-D',,'BBT-D.csv',,,,'PPL',,PPL,,'PPL.csv',,'LUV',,LUV,,'LUV.csv'
BBT-E,,'BBT-E',,'BBT-E.csv',,,,'PRGO',,PRGO,,'PRGO.csv',,'LVLT',,LVLT,,'LVLT.csv'
BBT-F,,'BBT-F',,'BBT-F.csv',,,,'PRU',,PRU,,'PRU.csv',,'LYB',,LYB,,'LYB.csv'
BBT-G,,'BBT-G',,'BBT-G.csv',,,,'PSA',,PSA,,'PSA.csv',,'M',,M,,'M.csv'
BBVA,,'BBVA',,'BBVA.csv',,,,'PSX',,PSX,,'PSX.csv',,'MA',,MA,,'MA.csv'
BBW,,'BBW',,'BBW.csv',,,,'PVH',,PVH,,'PVH.csv',,'MAC',,MAC,,'MAC.csv'
BBX,,'BBX',,'BBX.csv',,,,'PWR',,PWR,,'PWR.csv',,'MAR',,MAR,,'MAR.csv'
BBY,,'BBY',,'BBY.csv',,,,'PX',,PX,,'PX.csv',,'MAS',,MAS,,'MAS.csv'
BC,,'BC',,'BC.csv',,,,'PXD',,PXD,,'PXD.csv',,'MAT',,MAT,,'MAT.csv'
BCA,,'BCA',,'BCA.csv',,,,'QEP',,QEP,,'QEP.csv',,'MATX',,MATX,,'MATX.csv'
BCC,,'BCC',,'BCC.csv',,,,'R',,R,,'R.csv',,'MCD',,MCD,,'MCD.csv'
BCE,,'BCE',,'BCE.csv',,,,'RAI',,RAI,,'RAI.csv',,'MCHP',,MCHP,,'MCHP.csv'
BCEI,,'BCEI',,'BCEI.csv',,,,'RF',,RF,,'RF.csv',,'MCK',,MCK,,'MCK.csv'
BCF,,'BCF',,'BCF.csv',,,,'RHI',,RHI,,'RHI.csv',,'MCO',,MCO,,'MCO.csv'
BCH,,'BCH',,'BCH.csv',,,,'RHT',,RHT,,'RHT.csv',,'MDLZ',,MDLZ,,'MDLZ.csv'
BCO,,'BCO',,'BCO.csv',,,,'RIG',,RIG,,'RIG.csv',,'MDT',,MDT,,'MDT.csv'
BCR,,'BCR',,'BCR.csv',,,,'RL',,RL,,'RL.csv',,'MET',,MET,,'MET.csv'
BCRH,,'BCRH',,'BCRH.csv',,,,'ROK',,ROK,,'ROK.csv',,'MHFI',,MHFI,,'MHFI.csv'
BCS,,'BCS',,'BCS.csv',,,,'ROP',,ROP,,'ROP.csv',,'MHK',,MHK,,'MHK.csv'
BCS-A,,'BCS-A',,'BCS-A.csv',,,,'RRC',,RRC,,'RRC.csv',,'MHP',,MHP,,'MHP.csv'
BCS-C,,'BCS-C',,'BCS-C.csv',,,,'RSG',,RSG,,'RSG.csv',,'MJN',,MJN,,'MJN.csv'
BCS-D,,'BCS-D',,'BCS-D.csv',,,,'RTN',,RTN,,'RTN.csv',,'MKC',,MKC,,'MKC.csv'
BCS.P,,'BCS.P',,'BCS.P.csv',,,,'SCG',,SCG,,'SCG.csv',,'MLM',,MLM,,'MLM.csv'
BCX,,'BCX',,'BCX.csv',,,,'SCHW',,SCHW,,'SCHW.csv',,'MMC',,MMC,,'MMC.csv'
BDC,,'BDC',,'BDC.csv',,,,'SE',,SE,,'SE.csv',,'MMM',,MMM,,'MMM.csv'
BDJ,,'BDJ',,'BDJ.csv',,,,'SEE',,SEE,,'SEE.csv',,'MNK',,MNK,,'MNK.csv'
BDN,,'BDN',,'BDN.csv',,,,'SHW',,SHW,,'SHW.csv',,'MNST',,MNST,,'MNST.csv'
BDN-E,,'BDN-E',,'BDN-E.csv',,,,'SJM',,SJM,,'SJM.csv',,'MO',,MO,,'MO.csv'
BDX,,'BDX',,'BDX.csv',,,,'SJW',,SJW,,'SJW.csv',,'MOLX',,MOLX,,'MOLX.csv'
BEE,,'BEE',,'BEE.csv',,,,'SLB',,SLB,,'SLB.csv',,'MON',,MON,,'MON.csv'
BEE-B,,'BEE-B',,'BEE-B.csv',,,,'SNA',,SNA,,'SNA.csv',,'MOS',,MOS,,'MOS.csv'
BEL,,'BEL',,'BEL.csv',,,,'SNE',,SNE,,'SNE.csv',,'MPC',,MPC,,'MPC.csv'
BEN,,'BEN',,'BEN.csv',,,,'SNI',,SNI,,'SNI.csv',,'MRK',,MRK,,'MRK.csv'
BEP,,'BEP',,'BEP.csv',,,,'SO',,SO,,'SO.csv',,'MRO',,MRO,,'MRO.csv'
BERY,,'BERY',,'BERY.csv',,,,'SPA',,SPA,,'SPA.csv',,'MS',,MS,,'MS.csv'
BF.A,,'BF.A',,'BF.A.csv',,,,'SPG',,SPG,,'SPG.csv',,'MSFT',,MSFT,,'MSFT.csv'
BF.B,,'BF.B',,'BF.B.csv',,,,'SRE',,SRE,,'SRE.csv',,'MSI',,MSI,,'MSI.csv'
BFAM,,'BFAM',,'BFAM.csv',,,,'STI',,STI,,'STI.csv',,'MTB',,MTB,,'MTB.csv'
BFK,,'BFK',,'BFK.csv',,,,'STJ',,STJ,,'STJ.csv',,'MU',,MU,,'MU.csv'
BFO,,'BFO',,'BFO.csv',,,,'STT',,STT,,'STT.csv',,'MUR',,MUR,,'MUR.csv'
BFR,,'BFR',,'BFR.csv',,,,'STZ',,STZ,,'STZ.csv',,'MWV',,MWV,,'MWV.csv'
BFS,,'BFS',,'BFS.csv',,,,'SWK',,SWK,,'SWK.csv',,'MYL',,MYL,,'MYL.csv'
BFS-A,,'BFS-A',,'BFS-A.csv',,,,'SWN',,SWN,,'SWN.csv',,'NAV',,NAV,,'NAV.csv'
BFS-C,,'BFS-C',,'BFS-C.csv',,,,'SWY',,SWY,,'SWY.csv',,'NBL',,NBL,,'NBL.csv'
BFZ,,'BFZ',,'BFZ.csv',,,,'SYK',,SYK,,'SYK.csv',,'NBR',,NBR,,'NBR.csv'
BG,,'BG',,'BG.csv',,,,'SYY',,SYY,,'SYY.csv',,'NDAQ',,NDAQ,,'NDAQ.csv'
BGB,,'BGB',,'BGB.csv',,,,'T',,T,,'T.csv',,'NE',,NE,,'NE.csv'
BGC,,'BGC',,'BGC.csv',,,,'TAP',,TAP,,'TAP.csv',,'NEE',,NEE,,'NEE.csv'
BGCA,,'BGCA',,'BGCA.csv',,,,'TDC',,TDC,,'TDC.csv',,'NEM',,NEM,,'NEM.csv'
BGE-B,,'BGE-B',,'BGE-B.csv',,,,'TE',,TE,,'TE.csv',,'NFLX',,NFLX,,'NFLX.csv'
BGG,,'BGG',,'BGG.csv',,,,'TEG',,TEG,,'TEG.csv',,'NFX',,NFX,,'NFX.csv'
BGH,,'BGH',,'BGH.csv',,,,'TEL',,TEL,,'TEL.csv',,'NI',,NI,,'NI.csv'
BGR,,'BGR',,'BGR.csv',,,,'TGT',,TGT,,'TGT.csv',,'NKE',,NKE,,'NKE.csv'
BGS,,'BGS',,'BGS.csv',,,,'THC',,THC,,'THC.csv',,'NLSN',,NLSN,,'NLSN.csv'
BGT,,'BGT',,'BGT.csv',,,,'TIF',,TIF,,'TIF.csv',,'NOC',,NOC,,'NOC.csv'
BGX,,'BGX',,'BGX.csv',,,,'TJX',,TJX,,'TJX.csv',,'NOV',,NOV,,'NOV.csv'
BGY,,'BGY',,'BGY.csv',,,,'TMK',,TMK,,'TMK.csv',,'NRG',,NRG,,'NRG.csv'
BH,,'BH',,'BH.csv',,,,'TMO',,TMO,,'TMO.csv',,'NSC',,NSC,,'NSC.csv'
BHE,,'BHE',,'BHE.csv',,,,'TPC',,TPC,,'TPC.csv',,'NTAP',,NTAP,,'NTAP.csv'
BHI,,'BHI',,'BHI.csv',,,,'TRV',,TRV,,'TRV.csv',,'NTRS',,NTRS,,'NTRS.csv'
BHK,,'BHK',,'BHK.csv',,,,'TSN',,TSN,,'TSN.csv',,'NU',,NU,,'NU.csv'
BHL,,'BHL',,'BHL.csv',,,,'TSO',,TSO,,'TSO.csv',,'NUE',,NUE,,'NUE.csv'
BHLB,,'BHLB',,'BHLB.csv',,,,'TSS',,TSS,,'TSS.csv',,'NVDA',,NVDA,,'NVDA.csv'
BHP,,'BHP',,'BHP.csv',,,,'TWC',,TWC,,'TWC.csv',,'NWL',,NWL,,'NWL.csv'
BID,,'BID',,'BID.csv',,,,'TWX',,TWX,,'TWX.csv',,'NWSA',,NWSA,,'NWSA.csv'
BIE,,'BIE',,'BIE.csv',,,,'TXT',,TXT,,'TXT.csv',,'NYT',,NYT,,'NYT.csv'
BIF,,'BIF',,'BIF.csv',,,,'TYC',,TYC,,'TYC.csv',,'NYX',,NYX,,'NYX.csv'
BIG,,'BIG',,'BIG.csv',,,,'UA',,UA,,'UA.csv',,'OI',,OI,,'OI.csv'
BIN,,'BIN',,'BIN.csv',,,,'UHS',,UHS,,'UHS.csv',,'OKE',,OKE,,'OKE.csv'
BIO,,'BIO',,'BIO.csv',,,,'UIS',,UIS,,'UIS.csv',,'OMC',,OMC,,'OMC.csv'
BIO.B,,'BIO.B',,'BIO.B.csv',,,,'UNH',,UNH,,'UNH.csv',,'ORCL',,ORCL,,'ORCL.csv'
BIO.W,,'BIO.W',,'BIO.W.csv',,,,'UNM',,UNM,,'UNM.csv',,'ORLY',,ORLY,,'ORLY.csv'
BIOA,,'BIOA',,'BIOA.csv',,,,'UNP',,UNP,,'UNP.csv',,'OXY',,OXY,,'OXY.csv'
BIP,,'BIP',,'BIP.csv',,,,'UPS',,UPS,,'UPS.csv',,'PAYX',,PAYX,,'PAYX.csv'
BIT,,'BIT',,'BIT.csv',,,,'URI',,URI,,'URI.csv',,'PBCT',,PBCT,,'PBCT.csv'
BITA,,'BITA',,'BITA.csv',,,,'USB',,USB,,'USB.csv',,'PBI',,PBI,,'PBI.csv'
BJZ,,'BJZ',,'BJZ.csv',,,,'UTX',,UTX,,'UTX.csv',,'PCAR',,PCAR,,'PCAR.csv'
BK,,'BK',,'BK.csv',,,,'V',,V,,'V.csv',,'PCG',,PCG,,'PCG.csv'
BK-C,,'BK-C',,'BK-C.csv',,,,'VAR',,VAR,,'VAR.csv',,'PCL',,PCL,,'PCL.csv'
BKD,,'BKD',,'BKD.csv',,,,'VFC',,VFC,,'VFC.csv',,'PCLN',,PCLN,,'PCLN.csv'
BKE,,'BKE',,'BKE.csv',,,,'VLO',,VLO,,'VLO.csv',,'PCP',,PCP,,'PCP.csv'
BKH,,'BKH',,'BKH.csv',,,,'VMC',,VMC,,'VMC.csv',,'PCS',,PCS,,'PCS.csv'
BKK,,'BKK',,'BKK.csv',,,,'VNO',,VNO,,'VNO.csv',,'PDCO',,PDCO,,'PDCO.csv'
BKN,,'BKN',,'BKN.csv',,,,'VTR',,VTR,,'VTR.csv',,'PEG',,PEG,,'PEG.csv'
BKS,,'BKS',,'BKS.csv',,,,'VZ',,VZ,,'VZ.csv',,'PEI',,PEI,,'PEI.csv'
BKT,,'BKT',,'BKT.csv',,,,'WAG',,WAG,,'WAG.csv',,'PEP',,PEP,,'PEP.csv'
BKU,,'BKU',,'BKU.csv',,,,'WAT',,WAT,,'WAT.csv',,'PETM',,PETM,,'PETM.csv'
BKW,,'BKW',,'BKW.csv',,,,'WEC',,WEC,,'WEC.csv',,'PFE',,PFE,,'PFE.csv'
BLH,,'BLH',,'BLH.csv',,,,'WFC',,WFC,,'WFC.csv',,'PFG',,PFG,,'PFG.csv'
BLK,,'BLK',,'BLK.csv',,,,'WFT',,WFT,,'WFT.csv',,'PG',,PG,,'PG.csv'
BLL,,'BLL',,'BLL.csv',,,,'WHR',,WHR,,'WHR.csv',,'PGN',,PGN,,'PGN.csv'
BLOX,,'BLOX',,'BLOX.csv',,,,'WLP',,WLP,,'WLP.csv',,'PGR',,PGR,,'PGR.csv'
BLT,,'BLT',,'BLT.csv',,,,'WM',,WM,,'WM.csv',,'PH',,PH,,'PH.csv'
BLW,,'BLW',,'BLW.csv',,,,'WMB',,WMB,,'WMB.csv',,'PHI',,PHI,,'PHI.csv'
BLX,,'BLX',,'BLX.csv',,,,'WMT',,WMT,,'WMT.csv',,'PHM',,PHM,,'PHM.csv'
BMA,,'BMA',,'BMA.csv',,,,'WU',,WU,,'WU.csv',,'PKI',,PKI,,'PKI.csv'
BME,,'BME',,'BME.csv',,,,'WY',,WY,,'WY.csv',,'PKY',,PKY,,'PKY.csv'
BMI,,'BMI',,'BMI.csv',,,,'WYN',,WYN,,'WYN.csv',,'PLD',,PLD,,'PLD.csv'
BML-G,,'BML-G',,'BML-G.csv',,,,'XEC',,XEC,,'XEC.csv',,'PLL',,PLL,,'PLL.csv'
BML-H,,'BML-H',,'BML-H.csv',,,,'XEL',,XEL,,'XEL.csv',,'PM',,PM,,'PM.csv'
BML-I,,'BML-I',,'BML-I.csv',,,,'XL',,XL,,'XL.csv',,'PNC',,PNC,,'PNC.csv'
BML-J,,'BML-J',,'BML-J.csv',,,,'XOM',,XOM,,'XOM.csv',,'PNR',,PNR,,'PNR.csv'
BML-L,,'BML-L',,'BML-L.csv',,,,'XRX',,XRX,,'XRX.csv',,'PNW',,PNW,,'PNW.csv'
BMO,,'BMO',,'BMO.csv',,,,'XYL',,XYL,,'XYL.csv',,'POM',,POM,,'POM.csv'
BMR,,'BMR',,'BMR.csv',,,,'YUM',,YUM,,'YUM.csv',,'PPG',,PPG,,'PPG.csv'
BMS,,'BMS',,'BMS.csv',,,,'ZMH',,ZMH,,'ZMH.csv',,'PPL',,PPL,,'PPL.csv'
BMY,,'BMY',,'BMY.csv',,,,'ZTS',,ZTS,,'ZTS.csv',,'PRGO',,PRGO,,'PRGO.csv'
BNA,,'BNA',,'BNA.csv',,,,'ZX',,ZX,,'ZX.csv',,'PRU',,PRU,,'PRU.csv'
BNJ,,'BNJ',,'BNJ.csv',,,,,,,,,,'PSA',,PSA,,'PSA.csv'
BNK,,'BNK',,'BNK.csv',,,,,,,,,,'PSX',,PSX,,'PSX.csv'
BNS,,'BNS',,'BNS.csv',,,,,,,,,,'PVH',,PVH,,'PVH.csv'
BNY,,'BNY',,'BNY.csv',,,,,,,,,,'PWR',,PWR,,'PWR.csv'
BOCA,,'BOCA',,'BOCA.csv',,,,,,,,,,'PX',,PX,,'PX.csv'
BOE,,'BOE',,'BOE.csv',,,,,,,,,,'PXD',,PXD,,'PXD.csv'
BOH,,'BOH',,'BOH.csv',,,,,,,,,,'QCOM',,QCOM,,'QCOM.csv'
BOI,,'BOI',,'BOI.csv',,,,,,,,,,'QEP',,QEP,,'QEP.csv'
BOOT,,'BOOT',,'BOOT.csv',,,,,,,,,,'R',,R,,'R.csv'
BORN,,'BORN',,'BORN.csv',,,,,,,,,,'RAI',,RAI,,'RAI.csv'
BOXC,,'BOXC',,'BOXC.csv',,,,,,,,,,'RDC',,RDC,,'RDC.csv'
BP,,'BP',,'BP.csv',,,,,,,,,,'RF',,RF,,'RF.csv'
BPI,,'BPI',,'BPI.csv',,,,,,,,,,'RHI',,RHI,,'RHI.csv'
BPK,,'BPK',,'BPK.csv',,,,,,,,,,'RHT',,RHT,,'RHT.csv'
BPL,,'BPL',,'BPL.csv',,,,,,,,,,'RIG',,RIG,,'RIG.csv'
BPT,,'BPT',,'BPT.csv',,,,,,,,,,'RL',,RL,,'RL.csv'
BPY,,'BPY',,'BPY.csv',,,,,,,,,,'ROK',,ROK,,'ROK.csv'
BPZ,,'BPZ',,'BPZ.csv',,,,,,,,,,'ROP',,ROP,,'ROP.csv'
BQH,,'BQH',,'BQH.csv',,,,,,,,,,'ROST',,ROST,,'ROST.csv'
BQR,,'BQR',,'BQR.csv',,,,,,,,,,'RRC',,RRC,,'RRC.csv'
BR,,'BR',,'BR.csv',,,,,,,,,,'RRD',,RRD,,'RRD.csv'
BRC,,'BRC',,'BRC.csv',,,,,,,,,,'RSG',,RSG,,'RSG.csv'
BRFS,,'BRFS',,'BRFS.csv',,,,,,,,,,'RTN',,RTN,,'RTN.csv'
BRK.A,,'BRK.A',,'BRK.A.csv',,,,,,,,,,'S',,S,,'S.csv'
BRK.B,,'BRK.B',,'BRK.B.csv',,,,,,,,,,'SAI',,SAI,,'SAI.csv'
BRO,,'BRO',,'BRO.csv',,,,,,,,,,'SBUX',,SBUX,,'SBUX.csv'
BRP,,'BRP',,'BRP.csv',,,,,,,,,,'SCG',,SCG,,'SCG.csv'
BRS,,'BRS',,'BRS.csv',,,,,,,,,,'SCHW',,SCHW,,'SCHW.csv'
BRSS,,'BRSS',,'BRSS.csv',,,,,,,,,,'SE',,SE,,'SE.csv'
BRT,,'BRT',,'BRT.csv',,,,,,,,,,'SEE',,SEE,,'SEE.csv'
BRX,,'BRX',,'BRX.csv',,,,,,,,,,'SHW',,SHW,,'SHW.csv'
BSAC,,'BSAC',,'BSAC.csv',,,,,,,,,,'SIAL',,SIAL,,'SIAL.csv'
BSBR,,'BSBR',,'BSBR.csv',,,,,,,,,,'SJM',,SJM,,'SJM.csv'
BSD,,'BSD',,'BSD.csv',,,,,,,,,,'SJW',,SJW,,'SJW.csv'
BSE,,'BSE',,'BSE.csv',,,,,,,,,,'SLB',,SLB,,'SLB.csv'
BSI,,'BSI',,'BSI.csv',,,,,,,,,,'SLM',,SLM,,'SLM.csv'
